Buchanan,2010-2011,24012377,996.45,78.09,Instruction
Buckingham,2010-2011,15603780,910.05,71.32,Instruction
Campbell,2010-2011,54662822,996.73,78.11,Instruction
Caroline,2010-2011,26662427,934.05,73.20,Instruction
Carroll,2010-2011,29259558,973.96,76.33,Instruction
Charles City,2010-2011,7554229,1041.10,81.59,Instruction
Charlotte,2010-2011,14248445,1132.09,88.72,Instruction
Chesterfield,2010-2011,379886367,1201.27,94.14,Instruction
Clarke,2010-2011,14386927,1025.15,80.34,Instruction
Craig,2010-2011,5226375,1007.01,78.92,Instruction
Culpeper,2010-2011,51250197,1097.69,86.03,Instruction
Cumberland,2010-2011,10410992,1035.71,81.17,Instruction
Dickenson,2010-2011,17915224,1126.53,88.29,Instruction
Dinwiddie,2010-2011,27910922,996.78,78.12,Instruction
Essex,2010-2011,11965259,1073.02,84.09,Instruction
Fairfax,2010-2011,1699372935,1570.98,123.12,Instruction
Fauquier,2010-2011,96682865,1482.80,116.21,Instruction
Floyd,2010-2011,13846861,906.27,71.02,Instruction
Fluvanna,2010-2011,27728554,1079.31,84.59,Instruction
Franklin,2010-2011,54782406,975.49,76.45,Instruction
Frederick,2010-2011,100866007,1288.12,100.95,Instruction
Giles,2010-2011,15817381,915.04,71.71,Instruction
Gloucester,2010-2011,40032497,1086.13,85.12,Instruction
Goochland,2010-2011,17039086,784.60,61.49,Instruction
Grayson,2010-2011,15948888,1026.77,80.47,Instruction
Greene,2010-2011,22106549,1201.25,94.14,Instruction
Greensville,2010-2011,2941646,240.27,18.83,Instruction
Halifax,2010-2011,44618755,1231.17,96.49,Instruction
Hanover,2010-2011,125011412,1251.83,98.11,Instruction
Henrico,2010-2011,365882532,1192.05,93.42,Instruction
Henry,2010-2011,51935428,959.09,75.16,Instruction
Highland,,2871692,1237.26,96.96,Instruction
Isle of Wight,2010-2011,41815872,1185.59,92.92,Instruction
James City,2010-2011,84547782,1261.74,98.88,Instruction
King and Queen,2010-2011,7364536,1060.41,83.10,Instruction
King George,2010-2011,26896924,1140.47,89.38,Instruction
King William,2010-2011,15904658,998.10,78.22,Instruction
Lancaster,2010-2011,10973999,963.39,75.50,Instruction
Lee,2010-2011,28008951,1094.66,85.79,Instruction
Loudoun,2010-2011,572399408,1832.79,143.64,Instruction
Louisa,2010-2011,35429803,1068.68,83.75,Instruction
Lunenburg,2010-2011,12339787,955.54,74.89,Instruction
Madison,2010-2011,12562343,943.97,73.98,Instruction
Mathews,2010-2011,8135619,906.17,71.02,Instruction
Mecklenburg,2010-2011,33308738,1017.78,79.76,Instruction
Middlesex,2010-2011,9217654,841.10,65.92,Instruction
Montgomery,2010-2011,65578237,694.74,54.45,Instruction
Nelson,2010-2011,15318804,1019.89,79.93,Instruction
New Kent,2010-2011,17771465,964.32,75.57,Instruction
Northampton,2010-2011,13325017,1075.55,84.29,Instruction
Northumberland,2010-2011,10962327,889.08,69.68,Instruction
Nottoway,2010-2011,15867918,1000.94,78.44,Instruction
Orange,2010-2011,31567885,942.86,73.89,Instruction
Page,2010-2011,25221210,1049.05,82.21,Instruction
Patrick,2010-2011,17259232,933.44,73.15,Instruction
Pittsylvania,2010-2011,57427952,904.29,70.87,Instruction
Powhatan,2010-2011,32352142,1153.54,90.40,Instruction
Prince Edward,2010-2011,20116083,860.84,67.46,Instruction
Prince George,2010-2011,43511806,1217.97,95.45,Instruction
Prince William,2010-2011,588786000,1464.63,114.78,Instruction
Pulaski,2010-2011,31018210,889.49,69.71,Instruction
Rappahannock,2010-2011,8167653,1107.78,86.82,Instruction
Richmond,2010-2011,9235150,997.96,78.21,Instruction
Roanoke,2010-2011,101388608,1097.56,86.02,Instruction
Rockbridge,2010-2011,20587903,922.93,72.33,Instruction
Rockingham,2010-2011,85507561,1120.47,87.81,Instruction
Russell,2010-2011,29596771,1024.22,80.27,Instruction
Scott,2010-2011,27120573,1170.15,91.71,Instruction
Shenandoah,2010-2011,42963056,1023.10,80.18,Instruction
Smyth,2010-2011,34015681,1056.13,82.77,Instruction
Southampton,2010-2011,19650421,1058.18,82.93,Instruction
Spotsylvania,2010-2011,165829026,1354.85,106.18,Instruction
Stafford,2010-2011,195277650,1514.24,118.67,Instruction
Surry,2010-2011,11532625,1633.98,128.06,Instruction
Sussex,2010-2011,8998981,744.52,58.35,Instruction
Tazewell,2010-2011,42620348,945.48,74.10,Instruction
Warren,2010-2011,34405244,915.64,71.76,Instruction
